7.000,255.000,87.100,24.000,7.342,8.833,
7.100,32.600,89.900,28.000,7.439,8.958,
7.200,32.600,90.200,32.000,7.531,9.081,
7.300,162.700,90.200,36.000,7.633,9.219,
7.400,255.000,90.200,38.000,7.722,9.331,
7.500,255.000,64.900,40.000,7.831,9.458,
7.600,255.000,64.900,41.000,7.939,9.583,
7.700,255.000,61.700,43.000,8.042,9.708,
7.800,255.000,60.500,44.000,8.153,9.836,
7.900,21.900,58.000,46.000,8.264,9.969,
8.000,19.900,57.400,48.000,8.378,10.097,
8.100,22.100,56.300,49.000,8.492,10.225,
8.200,24.900,54.600,50.000,8.603,10.353,
8.300,24.300,54.600,51.000,8.711,10.475,
8.400,25.900,52.300,52.000,8.825,10.600,
8.500,26.300,50.600,53.000,8.942,10.731,
8.600,26.300,49.600,54.000,9.064,10.867,
8.700,27.100,49.000,56.000,9.172,10.992,
8.800,28.100,47.400,57.000,9.289,11.122,
8.900,28.100,46.000,58.000,9.403,11.250,
9.000,28.900,43.900,61.000,9.519,11.378,
9.100,28.900,43.500,64.000,9.633,11.508,
9.200,29.600,42.700,68.000,9.750,11.636,
9.300,32.100,42.000,69.000,9.864,11.764,
9.400,32.100,41.100,70.000,9.986,11.892,
9.500,36.400,41.000,71.000,10.108,12.019,
9.600,255.000,40.800,73.000,10.228,12.144,
9.700,77.000,40.100,78.000,10.347,12.272,
9.800,41.100,40.400,82.000,10.467,12.403,
9.900,41.100,40.400,84.000,10.589,12.533,
10.000,41.100,41.000,86.000,10.714,12.664,
10.100,41.100,40.600,86.000,10.833,12.786,
10.200,102.000,40.800,88.000,10.953,12.908,
10.300,32.600,41.100,91.000,11.081,13.039,
10.400,32.600,41.800,95.000,11.200,13.167,
10.500,32.600,42.400,99.000,11.319,13.294,
10.600,32.600,43.500,101.000,11.436,13.419,
10.700,32.600,43.900,102.000,11.556,13.544,
10.800,39.700,44.700,103.000,11.675,13.672,
10.900,38.900,46.400,107.000,11.797,13.800,
11.000,38.300,47.900,110.000,11.917,13.928,
11.100,37.600,50.000,115.000,12.042,14.061,
11.200,38.300,52.300,116.000,12.153,14.186,
11.300,38.500,53.400,116.000,12.272,14.314,
11.400,38.500,55.100,117.000,12.389,14.439,
11.500,38.400,57.000,118.000,12.503,14.564,
11.600,38.400,58.600,120.000,12.614,14.689,
11.700,38.300,58.600,122.000,12.725,14.814,
11.800,38.400,58.600,123.000,12.842,14.942,
11.900,38.400,58.600,124.000,12.956,15.069,
12.000,38.500,64.100,125.000,13.067,15.194,
12.100,38.300,64.100,126.000,13.181,15.322,
12.200,38.000,64.100,127.000,13.292,15.447,
12.300,37.600,64.100,128.000,13.400,15.569,
12.400,37.600,64.100,130.000,13.511,15.703,
12.500,38.000,64.100,131.000,13.614,15.825,
12.600,37.000,64.100,133.000,13.719,15.953,
12.700,36.600,76.400,134.000,13.819,16.075,
12.800,36.600,79.400,137.000,13.914,16.206,
12.900,35.700,107.600,139.000,13.994,16.331,
13.000,35.700,255.000,144.000,14.022,16.444,
13.100,37.600,172.600,151.000,14.031,16.567,
13.200,38.300,170.200,157.000,14.081,16.694,
13.300,36.500,170.000,158.000,14.133,16.797,
13.400,38.900,83.900,157.000,14.194,16.911,
13.500,37.200,147.200,157.000,14.264,17.028,
13.600,37.200,255.000,158.000,14.333,17.144,
13.700,32.800,44.700,157.000,14.397,17.258,
13.800,32.600,46.400,156.000,14.486,17.358,
13.900,30.800,42.800,152.000,14.606,17.486,
14.000,27.300,42.000,149.000,14.719,17.611,
14.100,25.900,140.600,146.000,14.836,17.742,
14.200,24.300,138.800,144.000,14.900,17.853,
14.300,23.700,164.600,146.000,14.950,17.942,
14.400,22.900,161.600,145.000,15.006,18.039,
14.500,22.500,160.700,144.000,15.058,18.150,
14.600,21.300,159.300,142.000,15.114,18.269,
14.700,19.000,158.900,135.000,15.169,18.400,
14.800,19.100,158.100,131.000,15.225,18.531,
14.900,18.500,158.100,129.000,15.292,18.669,
15.000,18.400,156.500,131.000,15.367,18.806,
15.100,18.300,155.800,132.000,15.431,18.931,
15.200,17.900,153.600,131.000,15.492,19.064,
15.300,17.400,153.500,128.000,15.539,19.186,
15.400,17.000,152.900,126.000,15.600,19.328,
15.500,17.300,119.000,127.000,15.650,19.436,
15.600,17.000,255.000,128.000,15.708,19.547,
15.700,16.600,255.000,132.000,15.736,19.667,
15.800,16.600,255.000,135.000,15.758,19.781,
15.900,16.600,255.000,134.000,15.772,19.908,
16.000,17.500,255.000,127.000,15.772,20.042,
16.100,17.300,112.100,127.000,15.806,20.178,
16.200,16.400,112.100,128.000,15.886,20.297,
16.300,16.200,112.100,120.000,15.919,20.419,
16.400,16.400,128.100,115.000,15.942,20.544,
16.500,16.400,128.100,112.000,16.011,20.664,
16.600,17.400,134.500,113.000,16.097,20.786,
16.700,17.300,30.200,117.000,16.178,20.914,
16.800,16.600,27.900,117.000,16.281,21.019,
16.900,17.300,29.400,116.000,16.406,21.142,
17.000,8.600,25.900,116.000,16.542,21.278,
17.100,18.500,24.900,116.000,16.661,21.397,
17.200,18.400,24.200,116.000,16.786,21.519,
17.300,18.400,24.300,117.000,16.911,21.647,
17.400,18.900,24.100,118.000,17.036,21.778,
17.500,18.900,23.600,119.000,17.164,21.908,
17.600,18.900,23.700,119.000,17.281,22.025,
17.700,18.900,23.500,119.000,17.414,22.156,
17.800,18.900,23.300,118.000,17.539,22.275,
17.900,19.000,23.300,119.000,17.669,22.403,
18.000,19.000,22.800,120.000,17.792,22.528,
18.100,19.000,22.900,120.000,17.917,22.653,
18.200,18.900,22.900,120.000,18.044,22.778,
18.300,19.100,22.800,121.000,18.169,22.903,
18.400,19.100,22.700,122.000,18.294,23.025,
18.500,19.100,22.700,123.000,18.419,23.147,
18.600,19.100,22.700,123.000,18.547,23.275,
18.700,19.100,22.700,123.000,18.669,23.392,
18.800,18.900,22.900,124.000,18.800,23.514,
18.900,42.000,22.900,124.000,18.939,23.647,
19.000,48.100,22.800,124.000,19.067,23.769,
19.100,47.900,23.300,124.000,19.189,23.889,
19.200,255.000,23.300,123.000,19.314,24.011,
19.300,255.000,23.300,123.000,19.447,24.139,
19.400,255.000,23.300,122.000,19.567,24.253,
19.500,123.600,23.300,121.000,19.700,24.381,
19.600,129.000,23.500,121.000,19.825,24.497,
19.700,129.000,23.900,120.000,19.950,24.619,
19.800,119.100,32.600,120.000,20.083,24.747,
19.900,118.100,22.800,120.000,20.208,24.869,
20.000,255.000,23.500,120.000,20.331,24.992,
20.100,75.800,22.800,119.000,20.458,25.117,
20.200,119.200,22.800,119.000,20.583,25.242,
20.300,113.800,22.800,119.000,20.711,25.364,
20.400,116.800,22.900,119.000,20.842,25.492,
20.500,110.100,22.900,119.000,20.967,25.614,
20.600,107.000,22.700,118.000,21.100,25.744,
20.700,106.800,22.700,118.000,21.222,25.864,
20.800,104.500,22.700,118.000,21.347,25.983,
20.900,106.200,22.500,117.000,21.481,26.111,
21.000,136.800,22.000,117.000,21.600,26.228,
21.100,103.700,22.100,117.000,21.733,26.358,
21.200,109.800,21.700,116.000,21.864,26.483,
21.300,109.300,21.900,116.000,21.983,26.597,
21.400,102.000,21.100,115.000,22.108,26.714,
21.500,99.200,20.400,116.000,22.242,26.844,
21.600,97.600,20.500,116.000,22.361,26.958,
21.700,94.300,19.800,115.000,22.486,27.081,
21.800,93.300,19.900,115.000,22.622,27.206,
21.900,92.500,19.500,114.000,22.744,27.322,
22.000,90.700,19.100,114.000,22.878,27.450,
22.100,90.900,19.100,113.000,23.000,27.564,
22.200,89.500,18.900,114.000,23.131,27.692,
22.300,87.800,18.300,116.000,23.253,27.817,
22.400,87.800,17.900,117.000,23.375,27.939,
22.500,87.900,17.400,117.000,23.503,28.058,
22.600,86.300,17.500,115.000,23.636,28.181,
22.700,85.600,17.000,115.000,23.761,28.297,
22.800,85.300,17.000,115.000,23.892,28.417,
22.900,84.100,16.200,115.000,24.019,28.539,
23.000,83.100,15.700,116.000,24.147,28.658,
23.100,80.800,15.400,117.000,24.272,28.781,
23.200,80.400,15.400,117.000,24.406,28.906,
23.300,77.800,14.900,116.000,24.525,29.019,
23.400,78.600,14.500,115.000,24.658,29.144,
23.500,75.800,13.800,115.000,24.778,29.253,
23.600,77.000,14.300,115.000,24.906,29.369,
23.700,76.400,13.900,115.000,25.031,29.489,
23.800,76.400,13.000,115.000,25.158,29.606,
23.900,76.400,12.800,115.000,25.292,29.731,
24.000,76.400,12.100,114.000,25.433,29.856,
24.100,72.200,13.000,110.000,25.561,29.969,
24.200,69.800,10.300,108.000,25.692,30.086,
24.300,68.500,9.900,107.000,25.819,30.200,
24.400,67.900,9.100,106.000,25.956,30.322,
24.500,67.700,76.200,106.000,26.075,30.428,
24.600,66.600,177.500,106.000,26.147,30.542,
24.700,66.000,177.500,111.000,26.186,30.667,
24.800,67.000,255.000,118.000,26.208,30.789,
24.900,69.800,105.800,125.000,26.236,30.903,
25.000,69.800,166.200,130.000,26.311,31.019,
25.100,255.000,166.500,134.000,26.372,31.139,
25.200,255.000,255.000,138.000,26.428,31.264,
25.300,104.400,255.000,142.000,26.447,31.389,
25.400,255.000,255.000,148.000,26.461,31.514,
25.500,255.000,255.000,157.000,26.483,31.636,
25.600,255.000,123.700,159.000,26.544,31.739,
25.700,255.000,255.000,160.000,26.622,31.858,
25.800,255.000,126.500,161.000,26.669,31.992,
25.900,255.000,123.200,164.000,26.736,32.103,
26.000,255.000,122.700,166.000,26.806,32.219,
26.100,255.000,123.400,170.000,26.881,32.347,
26.200,255.000,121.800,174.000,26.953,32.467,
26.300,173.800,75.700,177.000,27.031,32.594,
26.400,255.000,122.700,179.000,27.111,32.725,
26.500,255.000,122.700,183.000,27.181,32.847,
26.600,167.600,124.200,187.000,27.256,32.975,
26.700,170.200,124.400,190.000,27.333,33.100,
26.800,128.200,126.100,192.000,27.408,33.222,
26.900,130.700,126.700,195.000,27.481,33.342,
27.000,123.400,129.000,198.000,27.556,33.469,
27.100,255.000,132.400,204.000,27.636,33.608,
27.200,140.600,134.500,209.000,27.708,33.742,
27.300,255.000,133.700,214.000,27.781,33.878,
27.400,255.000,255.000,219.000,27.853,34.003,
27.500,255.000,255.000,225.000,27.881,34.128,
27.600,255.000,255.000,231.000,27.908,34.242,
27.700,255.000,255.000,236.000,27.936,34.356,
27.800,255.000,23.300,241.000,27.983,34.461,
27.900,77.000,22.000,240.000,28.103,34.572,
28.000,255.000,20.900,241.000,28.236,34.703,
28.100,255.000,19.700,242.000,28.369,34.842,
28.200,255.000,19.000,244.000,28.489,34.964,
28.300,255.000,17.500,247.000,28.614,35.097,
28.400,255.000,17.300,246.000,28.733,35.217,
28.500,131.800,16.600,248.000,28.861,35.336,
28.600,129.500,15.400,251.000,28.981,35.453,
28.700,81.000,14.700,254.000,29.106,35.575,
28.800,88.300,13.800,257.000,29.228,35.697,
28.900,159.700,13.500,259.000,29.358,35.819,
29.000,255.000,13.000,259.000,29.481,35.933,
29.100,83.400,12.600,259.000,29.614,36.053,
29.200,255.000,12.100,259.000,29.736,36.161,
29.300,255.000,12.000,260.000,29.869,36.283,
29.400,255.000,12.200,262.000,29.994,36.400,
29.500,255.000,11.300,264.000,30.136,36.525,
29.600,255.000,11.300,266.000,30.264,36.644,
29.700,255.000,11.300,266.000,30.397,36.764,
29.800,255.000,11.300,266.000,30.519,36.872,
29.900,87.100,11.300,267.000,30.647,36.981,
30.000,89.400,11.800,267.000,30.772,37.094,
30.100,89.300,11.800,268.000,30.897,37.208,
30.200,90.100,12.000,269.000,31.025,37.322,
30.300,90.900,12.200,269.000,31.156,37.439,
30.400,93.900,12.100,270.000,31.292,37.558,
30.500,92.500,12.600,271.000,31.414,37.669,
30.600,99.000,12.800,271.000,31.539,37.786,
30.700,97.200,13.000,271.000,31.667,37.906,
30.800,99.200,13.500,271.000,31.797,38.025,
30.900,100.600,13.700,269.000,31.919,38.136,
31.000,255.000,13.900,268.000,32.047,38.253,
31.100,255.000,13.800,267.000,32.181,38.375,
31.200,255.000,14.500,267.000,32.303,38.486,
31.300,255.000,14.700,267.000,32.431,38.608,
31.400,255.000,14.700,267.000,32.553,38.722,
31.500,255.000,14.500,265.000,32.683,38.844,
31.600,84.300,14.500,263.000,32.808,38.958,
31.700,255.000,14.500,263.000,32.936,39.075,
31.800,76.600,14.500,262.000,33.061,39.194,
31.900,255.000,14.700,261.000,33.186,39.306,
32.000,255.000,14.300,261.000,33.306,39.422,
32.100,255.000,13.800,261.000,33.425,39.536,
32.200,255.000,14.500,260.000,33.561,39.667,
32.300,74.800,13.900,260.000,33.675,39.772,
32.400,70.400,13.700,259.000,33.811,39.897,
32.500,70.400,13.900,257.000,33.936,40.014,
32.600,70.200,13.000,257.000,34.067,40.131,
32.700,71.400,13.500,256.000,34.197,40.253,
32.800,71.400,13.000,255.000,34.319,40.364,
32.900,71.400,12.800,254.000,34.444,40.481,
33.000,71.400,12.100,254.000,34.572,40.600,
33.100,67.700,12.000,253.000,34.700,40.714,
33.200,67.700,11.200,253.000,34.825,40.831,
33.300,68.900,10.900,252.000,34.953,40.950,
33.400,72.100,10.300,252.000,35.083,41.069,
33.500,72.100,9.900,252.000,35.211,41.186,
33.600,72.100,9.300,252.000,35.333,41.300,
33.700,72.000,8.600,253.000,35.458,41.417,
33.800,69.500,8.400,254.000,35.581,41.531,
33.900,70.400,7.800,253.000,35.708,41.647,
34.000,68.000,6.700,253.000,35.839,41.764,
34.100,69.800,6.700,254.000,35.972,41.886,
34.200,70.600,5.900,254.000,36.097,41.997,
34.300,70.600,5.500,255.000,36.225,42.111,
34.400,71.000,5.100,256.000,36.353,42.225,
34.500,71.000,4.600,257.000,36.475,42.336,
34.600,71.400,4.000,257.000,36.600,42.450,
34.700,71.800,4.000,258.000,36.725,42.558,
34.800,72.000,3.600,258.000,36.861,42.678,
34.900,72.000,3.100,259.000,36.981,42.786,
35.000,73.000,3.200,259.000,37.103,42.894,
35.100,72.100,3.100,258.000,37.239,43.011,
35.200,72.600,3.000,257.000,37.367,43.122,
35.300,73.400,3.000,256.000,37.494,43.233,
35.400,73.600,3.000,256.000,37.622,43.347,
35.500,73.400,3.000,255.000,37.747,43.456,
35.600,73.500,3.100,254.000,37.875,43.569,
35.700,74.400,3.100,253.000,38.008,43.683,
35.800,74.200,3.600,252.000,38.133,43.794,
35.900,74.200,249.500,249.000,38.211,43.911,
36.000,74.200,255.000,249.000,38.219,44.028,
36.100,74.200,255.000,250.000,38.219,44.147,
36.200,74.200,255.000,250.000,38.219,44.272,
36.300,74.200,255.000,250.000,38.219,44.394,
36.400,74.200,255.000,250.000,38.222,44.525,
36.500,74.200,255.000,250.000,38.228,44.647,
36.600,74.200,255.000,251.000,38.236,44.775,
36.700,74.200,255.000,268.000,38.261,44.889,
36.800,74.400,255.000,278.000,38.272,45.022,
36.900,74.400,4.000,284.000,38.286,45.150,
37.000,74.400,3.200,288.000,38.381,45.253,
37.100,74.800,3.100,288.000,38.503,45.361,
37.200,73.600,4.000,287.000,38.631,45.481,
37.300,71.800,4.000,285.000,38.758,45.594,
37.400,70.400,4.600,282.000,38.897,45.711,
37.500,69.500,5.100,279.000,39.025,45.825,
37.600,68.900,5.500,277.000,39.158,45.942,
37.700,68.900,5.700,276.000,39.281,46.053,
37.800,67.200,5.900,275.000,39.406,46.169,
37.900,67.400,6.300,274.000,39.531,46.286,
38.000,66.600,6.500,273.000,39.656,46.397,
38.100,66.200,6.700,272.000,39.792,46.519,
38.200,66.800,6.700,270.000,39.914,46.631,
38.300,66.100,6.700,269.000,40.039,46.742,
38.400,66.100,6.700,267.000,40.167,46.858,
38.500,66.100,6.700,267.000,40.286,46.967,
38.600,66.800,6.700,267.000,40.417,47.086,
38.700,66.000,6.500,268.000,40.544,47.206,
38.800,66.000,6.500,269.000,40.661,47.314,
38.900,66.100,6.700,271.000,40.786,47.425,
39.000,66.000,6.700,270.000,40.925,47.547,
39.100,65.800,6.700,269.000,41.058,47.664,
39.200,66.600,6.700,269.000,41.186,47.781,
39.300,66.800,6.700,269.000,41.303,47.886,
39.400,67.000,6.700,271.000,41.431,48.003,
39.500,67.000,7.600,272.000,41.558,48.119,
39.600,66.200,7.400,272.000,41.681,48.233,
39.700,64.400,7.600,272.000,41.819,48.353,
39.800,64.100,7.600,271.000,41.942,48.461,
39.900,63.900,7.800,272.000,42.075,48.578,
40.000,63.400,7.700,273.000,42.197,48.692,
40.100,63.400,8.200,273.000,42.319,48.800,
40.200,63.500,8.400,274.000,42.453,48.922,
40.300,63.400,9.100,275.000,42.569,49.033,
40.400,63.500,9.300,276.000,42.692,49.147,
40.500,63.400,9.100,277.000,42.814,49.264,
40.600,64.100,9.900,278.000,42.939,49.381,
40.700,63.200,9.900,279.000,43.078,49.503,
40.800,61.700,10.300,279.000,43.197,49.608,
40.900,61.400,11.200,280.000,43.336,49.731,
41.000,61.800,12.200,280.000,43.464,49.844,
41.100,61.800,12.200,280.000,43.594,49.964,
41.200,63.500,13.100,281.000,43.725,50.083,
41.300,64.500,13.900,282.000,43.853,50.200,
41.400,64.300,14.300,281.000,43.986,50.319,
41.500,66.100,14.900,282.000,44.117,50.436,
41.600,66.100,15.600,283.000,44.244,50.556,
41.700,66.100,16.200,283.000,44.369,50.675,
41.800,66.100,16.600,284.000,44.494,50.792,
41.900,66.100,17.500,286.000,44.619,50.911,
42.000,130.100,18.400,288.000,44.736,51.031,
42.100,130.100,18.900,290.000,44.864,51.156,
42.200,83.400,19.800,292.000,44.989,51.275,
42.300,83.400,21.100,293.000,45.119,51.397,
42.400,83.400,22.700,294.000,45.253,51.522,
42.500,83.400,24.100,295.000,45.375,51.636,
42.600,69.300,25.900,297.000,45.508,51.769,
42.700,63.500,27.300,300.000,45.631,51.889,
42.800,63.500,28.900,301.000,45.767,52.025,
42.900,63.500,32.000,302.000,45.892,52.142,
43.000,63.500,32.100,303.000,46.019,52.267,
43.100,63.500,33.600,305.000,46.150,52.397,
43.200,47.300,34.500,306.000,46.278,52.528,
43.300,47.300,36.400,308.000,46.394,52.650,
43.400,47.300,37.600,310.000,46.514,52.772,
43.500,99.400,38.400,311.000,46.636,52.897,
43.600,99.400,41.200,312.000,46.764,53.028,
43.700,96.100,46.400,313.000,46.889,53.161,
43.800,90.900,47.900,315.000,47.003,53.283,
43.900,63.400,48.300,317.000,47.114,53.403,
44.000,63.400,46.900,319.000,47.222,53.525,
44.100,63.400,47.100,320.000,47.347,53.656,
44.200,255.000,44.500,322.000,47.467,53.781,
44.300,255.000,41.800,325.000,47.586,53.914,
44.400,255.000,40.800,328.000,47.697,54.036,
44.500,68.900,39.200,331.000,47.814,54.164,
44.600,68.900,37.400,334.000,47.936,54.294,
44.700,68.900,37.000,336.000,48.053,54.417,
44.800,68.700,34.900,337.000,48.189,54.553,
44.900,68.700,34.900,338.000,48.311,54.678,
45.000,66.200,33.400,340.000,48.433,54.803,
45.100,67.900,32.100,342.000,48.547,54.919,
45.200,65.800,32.100,342.000,48.669,55.044,
45.300,66.100,30.800,341.000,48.794,55.164,
45.400,66.000,29.800,341.000,48.933,55.297,
45.500,67.200,29.000,340.000,49.061,55.419,
45.600,74.400,27.900,340.000,49.186,55.542,
45.700,74.400,26.700,340.000,49.319,55.672,
45.800,74.400,26.300,340.000,49.442,55.792,
45.900,66.600,25.700,340.000,49.567,55.917,
46.000,67.200,24.300,340.000,49.697,56.047,
46.100,67.700,23.500,340.000,49.825,56.169,
46.200,37.200,22.800,340.000,49.947,56.292,
46.300,71.000,21.900,340.000,50.069,56.411,
